"sentinel-s2-l2a","tiles/28/L/DQ/2019/2/3/0/productInfo.json","1031","2019-02-04T03:02:52.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/3/25/0/productInfo.json","1035","2019-03-26T16:48:50.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/3/5/0/productInfo.json","1031","2019-03-06T12:34:39.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/4/14/0/productInfo.json","1035","2019-04-14T18:23:45.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/4/24/0/productInfo.json","1035","2019-04-24T20:54:42.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/4/4/0/productInfo.json","1031","2019-04-04T22:01:49.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/5/14/0/productInfo.json","1035","2019-05-15T08:06:45.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/5/24/0/productInfo.json","1035","2019-05-24T19:27:07.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/5/4/0/productInfo.json","1031","2019-05-05T00:16:00.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/6/13/0/productInfo.json","1035","2019-06-13T20:37:02.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/6/13/1/productInfo.json","1035","2019-06-14T22:50:03.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/6/23/0/productInfo.json","1035","2019-06-23T21:25:02.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/6/3/0/productInfo.json","1031","2019-06-03T22:15:12.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/7/13/0/productInfo.json","1035","2019-07-13T20:44:29.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/7/23/0/productInfo.json","1035","2019-07-23T21:11:19.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/7/3/0/productInfo.json","1031","2019-07-04T00:55:59.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/8/12/0/productInfo.json","1035","2019-08-12T19:28:56.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/8/2/0/productInfo.json","1031","2019-08-02T23:13:45.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/8/22/0/productInfo.json","1035","2019-08-22T18:12:30.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/9/1/0/productInfo.json","1031","2019-09-01T19:42:19.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/9/11/0/productInfo.json","1035","2019-09-11T23:18:29.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2019/9/21/0/productInfo.json","1035","2019-09-21T17:20:29.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/1/19/0/productInfo.json","1035","2020-01-19T15:51:29.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/1/29/0/productInfo.json","1035","2020-01-29T16:23:18.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/1/9/0/productInfo.json","1031","2020-01-09T18:25:22.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/2/18/0/productInfo.json","1035","2020-02-18T20:07:03.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/2/28/0/productInfo.json","1035","2020-02-28T20:37:50.000Z"
"sentinel-s2-l2a","tiles/28/L/DQ/2020/2/8/0/productInfo.json","1031","2020-02-08T15:15:26.000Z"
